"Text","Binary_Sentiment","Cont_Sentiment"
"but, as i said,      when it did taste the wormwood on the nipple      of my dug and felt it bitter, pretty fool,      to see it tetchy and fall out with the dug!","0.0","-0.35462456941604614"
"shake, quoth the dovehouse!","1.0","1.825883150100708"
"'twas no need, i trow,      to bid me trudge","0.0","-4.676788330078125"
"and since that time it is eleven years,      for then she could stand high lone  nay, by th' rood,      she could have run and waddled all about       for even the day before, she broke her brow       and then my husband (god be with his soul!","0.0","-2.5131580829620361"
"'a was a merry man) took up the child","1.0","1.4794518947601318"
"'yea,' quoth he, 'dost thou fall upon thy face?","1.0","1.3215768337249756"
"thou wilt fall backward when thou hast more wit       wilt thou not, jule?'","0.0","-3.4290690422058105"
"and, by my holidam,      the pretty wretch left crying, and said 'ay '","0.0","-1.1771765947341919"
"to see now how a jest shall come about!","0.0","-0.025769870728254318"
"i warrant, an i should live a thousand yeas,      i never should forget it","0.0","-1.5188961029052734"
"'wilt thou not, jule?'","0.0","-1.5857944488525391"
"quoth he,      and, pretty fool, it stinted, and said 'ay '","1.0","0.45343446731567383"
"wife","0.0","-0.23405441641807556"
"enough of this","0.0","-0.44354501366615295"
"i pray thee hold thy peace","1.0","3.3121800422668457"
"nurse","0.0","-1.1753722429275513"
"yes, madam","1.0","0.40420326590538025"
"yet i cannot choose but laugh      to think it should leave crying and say 'ay '","0.0","-3.1333551406860352"
"and yet, i warrant, it bad upon it brow      a bump as big as a young cock'rel's stone       a perilous knock  and it cried bitterly","1.0","0.079391732811927795"
"'yea,' quoth my husband, 'fall'st upon thy face?","1.0","3.5593876838684082"
"thou wilt fall backward when thou comest to age       wilt thou not, jule?'","0.0","-3.5497264862060547"
"it stinted, and said 'ay '","1.0","0.39439180493354797"
"jul","1.0","0.024533458054065704"
"and stint thou too, i pray thee, nurse, say i","1.0","1.1661949157714844"
"nurse","0.0","-1.1753722429275513"
"peace, i have done","0.0","-1.2938511371612549"
"god mark thee to his grace!","1.0","1.4998633861541748"
"thou wast the prettiest babe that e'er i nurs'd","0.0","-0.92442035675048828"
"an i might live to see thee married once, i have my wish","1.0","0.56097185611724854"
"wife","0.0","-0.23405441641807556"
"marry, that 'marry' is the very theme      i came to talk of","1.0","1.7950518131256104"
"tell me, daughter juliet,      how stands your disposition to be married?","0.0","-1.2335095405578613"
"jul","1.0","0.024533458054065704"
"it is an honour that i dream not of","1.0","2.8557248115539551"
"nurse","0.0","-1.1753722429275513"
"an honour?","0.0","-1.1722450256347656"
"were not i thine only nurse,      i would say thou hadst suck'd wisdom from thy teat","1.0","1.2143276929855347"
"wife","0.0","-0.23405441641807556"
"well, think of marriage now","1.0","1.390717625617981"
"younger than you,      here in verona, ladies of esteem,      are made already mothers","1.0","0.19958986341953278"
"by my count,      i was your mother much upon these years      that you are now a maid","1.0","4.9897909164428711"
"thus then in brief       the valiant paris seeks you for his love","1.0","3.9576644897460938"
"nurse","0.0","-1.1753722429275513"
"a man, young lady!","1.0","3.9515872001647949"
"lady, such a man      as all the world  why he's a man of wax","1.0","2.5132625102996826"
"wife","0.0","-0.23405441641807556"
"verona's summer hath not such a flower","1.0","3.8303055763244629"
"nurse","0.0","-1.1753722429275513"
"nay, he's a flower, in faith  a very flower","1.0","5.2051658630371094"
"wife","0.0","-0.23405441641807556"
"what say you?","0.0","-0.38102135062217712"
"can you love the gentleman?","1.0","0.28053879737854004"
"this night you shall behold him at our feast","1.0","4.0138125419616699"
"read o'er the volume of young paris' face,      and find delight writ there with beauty's pen       examine every married lineament,      and see how one another lends content       and what obscur'd in this fair volume lies      find written in the margent of his eyes,      this precious book of love, this unbound lover,      to beautify him only lacks a cover","1.0","5.0144491195678711"
"the fish lives in the sea, and 'tis much pride      for fair without the fair within to hide","1.0","3.5992517471313477"
"that book in many's eyes doth share the glory,      that in gold clasps locks in the golden story       so shall you share all that he doth possess,      by having him making yourself no less","0.0","-0.93332016468048096"
"nurse","0.0","-1.1753722429275513"
"no less?","0.0","-5.2895631790161133"
"nay, bigger!","1.0","0.024971671402454376"
"women grow by men      wife","0.0","-1.9002683162689209"
"speak briefly, can you like of paris' love?","1.0","0.34860867261886597"
"jul","1.0","0.024533458054065704"
"i'll look to like, if looking liking move       but no more deep will i endart mine eye      than your consent gives strength to make it fly","0.0","-1.2216954231262207"
"enter servingman","0.0","-0.88802468776702881"
"serv","1.0","0.024533458054065704"
"madam, the guests are come, supper serv'd up, you call'd,      my young lady ask'd for, the nurse curs'd in the pantry, and      everything in extremity","1.0","0.16626037657260895"
"i must hence to wait","1.0","6.8819370269775391"
"i beseech you      follow straight","1.0","1.1271363496780396"
"wife","0.0","-0.23405441641807556"
"we follow thee","1.0","0.91260910034179688"
"exit  servingman","0.0","-0.36569184064865112"
"juliet, the county stays","1.0","2.3775012493133545"
"nurse","0.0","-1.1753722429275513"
"go, girl, seek happy nights to happy days","1.0","5.6424307823181152"
"exeunt","1.0","0.024533458054065704"
"scene iv","0.0","-1.9922096729278564"
"a street","1.0","0.064271748065948486"
"enter romeo, mercutio, benvolio, with five or six other maskers   torchbearers","0.0","-4.0292954444885254"
"rom","0.0","-0.50506490468978882"
"what, shall this speech be spoke for our excuse?","0.0","-4.3000478744506836"
"or shall we on without apology?","0.0","-4.4067821502685547"
"ben","0.0","-0.49915015697479248"
"the date is out of such prolixity","1.0","1.6345009803771973"
"we'll have no cupid hoodwink'd with a scarf,      bearing a tartar's painted bow of lath,      scaring the ladies like a crowkeeper       nor no without book prologue, faintly spoke      after the prompter, for our entrance       but, let them measure us by what they will,      we'll measure them a measure, and be gone","0.0","-1.5821936130523682"
"rom","0.0","-0.50506490468978882"
"give me a torch","1.0","0.017769351601600647"
"i am not for this ambling","0.0","-0.89010328054428101"
"being but heavy, i will bear the light","0.0","-4.8178873062133789"
"mer","1.0","0.024533458054065704"
"nay, gentle romeo, we must have you dance","1.0","4.0213704109191895"
"rom","0.0","-0.50506490468978882"
"not i, believe me","0.0","-0.059100344777107239"
"you have dancing shoes      with nimble soles  i have a soul of lead      so stakes me to the ground i cannot move","1.0","0.51944983005523682"
"mer","1.0","0.024533458054065704"
"you are a lover","0.0","-1.6254918575286865"
"borrow cupid's wings      and soar with them above a common bound","1.0","3.5717244148254395"
"rom","0.0","-0.50506490468978882"
"i am too sore enpierced with his shaft      to soar with his light feathers  and so bound      i cannot bound a pitch above dull woe","0.0","-4.9502334594726562"
"under love's heavy burthen do i sink","0.0","-4.0747718811035156"
"mer","1.0","0.024533458054065704"
"and, to sink in it, should you burthen love       too great oppression for a tender thing","1.0","0.27948901057243347"
"rom","0.0","-0.50506490468978882"
"is love a tender thing?","0.0","-0.50667440891265869"
"it is too rough,      too rude, too boist'rous, and it pricks like thorn","0.0","-4.8028569221496582"
"mer","1.0","0.024533458054065704"
"if love be rough with you, be rough with love","1.0","3.372708797454834"
"prick love for pricking, and you beat love down","1.0","2.2453413009643555"
"give me a case to put my visage in","0.0","-1.5729763507843018"
"a visor for a visor!","1.0","2.3237762451171875"
"what care i      what curious eye doth quote deformities?","1.0","2.2414367198944092"
"here are the beetle brows shall blush for me","1.0","1.8017416000366211"
"ben","0.0","-0.49915015697479248"
"come, knock and enter  and no sooner in      but every man betake him to his legs","0.0","-3.8070306777954102"
"rom","0.0","-0.50506490468978882"
"a torch for me!","1.0","1.0491498708724976"
"let wantons light of heart      tickle the senseless rushes with their heels       for i am proverb'd with a grandsire phrase,      i'll be a candle holder and look on       the game was ne'er so fair, and i am done","1.0","2.2609448432922363"
"mer","1.0","0.024533458054065704"
"tut!","1.0","0.54658794403076172"
"dun's the mouse, the constable's own word!","1.0","2.8385186195373535"
"if thou art dun, we'll draw thee from the mire      of this sir reverence love, wherein thou stick'st      up to the ears","0.0","-2.328333854675293"
"come, we burn daylight, ho!","1.0","1.2496306896209717"
"rom","0.0","-0.50506490468978882"
"nay, that's not so","0.0","-1.8368546962738037"
"mer","1.0","0.024533458054065704"
"i mean, sir, in delay      we waste our lights in vain, like lamps by day","0.0","-5.1881570816040039"
"take our good meaning, for our judgment sits      five times in that ere once in our five wits","1.0","4.063328742980957"
"rom","0.0","-0.50506490468978882"
"and we mean well, in going to this masque       but 'tis no wit to go","1.0","0.14727261662483215"
"mer","1.0","0.024533458054065704"
"why, may one ask?","0.0","-1.5995142459869385"
"rom","0.0","-0.50506490468978882"
"i dreamt a dream to night","1.0","2.5131909847259521"
"mer","1.0","0.024533458054065704"
"and so did i       rom","0.0","-2.136786937713623"
"well, what was yours?","0.0","-1.3259110450744629"
"mer","1.0","0.024533458054065704"
"that dreamers often lie","1.0","1.8323204517364502"
"rom","0.0","-0.50506490468978882"
"in bed asleep, while they do dream things true","1.0","0.3891456127166748"
"mer","1.0","0.024533458054065704"
"o, then i see queen mab hath been with you","1.0","1.7476048469543457"
"she is the fairies' midwife, and she comes      in shape no bigger than an agate stone      on the forefinger of an alderman,      drawn with a team of little atomies      athwart men's noses as they lie asleep       her wagon spokes made of long spinners' legs,      the cover, of the wings of grasshoppers       her traces, of the smallest spider's web       her collars, of the moonshine's wat'ry beams       her whip, of cricket's bone  the lash, of film       her wagoner, a small grey coated gnat,      not half so big as a round little worm      prick'd from the lazy finger of a maid       her chariot is an empty hazelnut,      made by the joiner squirrel or old grub,      time out o' mind the fairies' coachmakers","0.0","-2.0550649166107178"
"and in this state she 'gallops night by night      through lovers' brains, and then they dream of love       o'er courtiers' knees, that dream on cursies straight       o'er lawyers' fingers, who straight dream on fees       o'er ladies' lips, who straight on kisses dream,      which oft the angry mab with blisters plagues,      because their breaths with sweetmeats tainted are","1.0","0.54854738712310791"
